latitude,longitude,date,mean temp
52.52,13.21,2016-10-29,49.7
52.52,13.21,2016-10-30,46.9
52.52,13.21,2016-10-31,45.6
52.52,13.21,2016-11-01,50.1
52.52,13.21,2016-11-02,43.2
52.52,13.21,2016-11-03,38.7
52.52,13.21,2016-11-04,42.5
52.52,13.21,2016-11-05,43.5
52.52,13.21,2016-11-06,41.3
52.52,13.21,2016-11-07,38.3
52.52,13.21,2016-11-08,36.6
52.52,13.21,2016-11-09,34.9
52.52,13.21,2016-11-10,34.6
52.52,13.21,2016-11-11,34.6
52.52,13.21,2016-11-12,30.2
52.52,13.21,2016-11-13,27.4
52.52,13.21,2016-11-14,30.8
52.52,13.21,2016-11-15,37.5
52.52,13.21,2016-11-16,46.5
52.52,13.21,2016-11-17,48.5
52.52,13.21,2016-11-18,49.9
52.52,13.21,2016-11-19,43.7
52.52,13.21,2016-11-20,44.3
52.52,13.21,2016-11-21,48
52.52,13.21,2016-11-22,46.3
52.52,13.21,2016-11-23,41.8
52.52,13.21,2016-11-24,41.3
52.52,13.21,2016-11-25,34.5
52.52,13.21,2016-11-26,33.8
52.52,13.21,2016-11-27,39.7
52.52,13.21,2016-11-28,31.8
52.52,13.21,2016-11-29,28.4
52.52,13.21,2016-11-30,34.4
52.52,13.21,2016-12-01,42.9
52.52,13.21,2016-12-02,37.5
52.52,13.21,2016-12-03,29.5
52.52,13.21,2016-12-04,30.2
52.52,13.21,2016-12-05,27.2
52.52,13.21,2016-12-06,32.5
52.52,13.21,2016-12-07,34.1
52.52,13.21,2016-12-08,42.9
52.52,13.21,2016-12-09,45.4
52.52,13.21,2016-12-10,47.7
52.52,13.21,2016-12-11,44.4
52.52,13.21,2016-12-12,37.3
52.52,13.21,2016-12-13,36
52.52,13.21,2016-12-14,38.5
52.52,13.21,2016-12-15,33.4
52.52,13.21,2016-12-16,31.3
52.52,13.21,2016-12-17,31
52.52,13.21,2016-12-18,37.8
52.52,13.21,2016-12-19,36.8
52.52,13.21,2016-12-20,32.7
52.52,13.21,2016-12-21,31.2
52.52,13.21,2016-12-22,33.3
52.52,13.21,2016-12-23,36.5
52.52,13.21,2016-12-24,40
52.52,13.21,2016-12-25,44.8
52.52,13.21,2016-12-26,46
52.52,13.21,2016-12-27,42.9
52.52,13.21,2016-12-28,43
52.52,13.21,2016-12-29,39
52.52,13.21,2016-12-30,31.8
52.52,13.21,2016-12-31,32.6
52.52,13.21,2017-01-01,35.6
52.52,13.21,2017-01-02,33
52.52,13.21,2017-01-03,35.9
52.52,13.21,2017-01-04,35.7
52.52,13.21,2017-01-05,25.7
52.52,13.21,2017-01-06,20.4
52.52,13.21,2017-01-07,23
52.52,13.21,2017-01-08,27.3
52.52,13.21,2017-01-09,29.5
52.52,13.21,2017-01-10,28.6
52.52,13.21,2017-01-11,29.2
52.52,13.21,2017-01-12,35.8
52.52,13.21,2017-01-13,33.6
52.52,13.21,2017-01-14,30.6
52.52,13.21,2017-01-15,31.1
52.52,13.21,2017-01-16,23.5
52.52,13.21,2017-01-17,20.5
52.52,13.21,2017-01-18,23.3
52.52,13.21,2017-01-19,26.6
52.52,13.21,2017-01-20,31.7
52.52,13.21,2017-01-21,32.5
52.52,13.21,2017-01-22,29.3
52.52,13.21,2017-01-23,24.7
52.52,13.21,2017-01-24,29.9
52.52,13.21,2017-01-25,31.7
52.52,13.21,2017-01-26,31.8
52.52,13.21,2017-01-27,28.7
52.52,13.21,2017-01-28,26.1
52.52,13.21,2017-01-29,33.4
52.52,13.21,2017-01-30,32.9
52.52,13.21,2017-01-31,31.6
52.52,13.21,2017-02-01,29.3
52.52,13.21,2017-02-02,29.2
52.52,13.21,2017-02-03,34.3
52.52,13.21,2017-02-04,36.2
52.52,13.21,2017-02-05,35
52.52,13.21,2017-02-06,29.5
52.52,13.21,2017-02-07,29.3
52.52,13.21,2017-02-08,25.2
52.52,13.21,2017-02-09,24.3
52.52,13.21,2017-02-10,27.3
52.52,13.21,2017-02-11,28.5
52.52,13.21,2017-02-12,28.2
52.52,13.21,2017-02-13,25.5
52.52,13.21,2017-02-14,28.2
52.52,13.21,2017-02-15,33.4
52.52,13.21,2017-02-16,37.9
52.52,13.21,2017-02-17,39.4
52.52,13.21,2017-02-18,38.1
52.52,13.21,2017-02-19,38.4
52.52,13.21,2017-02-20,43.8
52.52,13.21,2017-02-21,44.7
52.52,13.21,2017-02-22,44.9
52.52,13.21,2017-02-23,43.9
52.52,13.21,2017-02-24,37.8
52.52,13.21,2017-02-25,37.7
52.52,13.21,2017-02-26,45.3
52.52,13.21,2017-02-27,46.9
52.52,13.21,2017-02-28,46
52.52,13.21,2017-03-01,39.4
52.52,13.21,2017-03-02,40.7
52.52,13.21,2017-03-03,42.7
52.52,13.21,2017-03-04,46.6
52.52,13.21,2017-03-05,46
52.52,13.21,2017-03-06,41
52.52,13.21,2017-03-07,37.7
52.52,13.21,2017-03-08,42.2
52.52,13.21,2017-03-09,44.1
52.52,13.21,2017-03-10,42.5
52.52,13.21,2017-03-11,39.9
52.52,13.21,2017-03-12,36.2
52.52,13.21,2017-03-13,38.3
52.52,13.21,2017-03-14,43.3
52.52,13.21,2017-03-15,48.4
52.52,13.21,2017-03-16,44.4
52.52,13.21,2017-03-17,44.6
52.52,13.21,2017-03-18,42.5
52.52,13.21,2017-03-19,39.9
52.52,13.21,2017-03-20,50.4
52.52,13.21,2017-03-21,48.8
52.52,13.21,2017-03-22,43.4
52.52,13.21,2017-03-23,42.8
52.52,13.21,2017-03-24,42.8
52.52,13.21,2017-03-25,42.3
52.52,13.21,2017-03-26,43.2
52.52,13.21,2017-03-27,47.3
52.52,13.21,2017-03-28,51.1
52.52,13.21,2017-03-29,50.9
52.52,13.21,2017-03-30,54.5
52.52,13.21,2017-03-31,58.1
52.52,13.21,2017-04-01,56.6
52.52,13.21,2017-04-02,52.6
52.52,13.21,2017-04-03,48
52.52,13.21,2017-04-04,49.1
52.52,13.21,2017-04-05,49.1
52.52,13.21,2017-04-06,47.1
52.52,13.21,2017-04-07,48.2
52.52,13.21,2017-04-08,49.8
52.52,13.21,2017-04-09,52.3
52.52,13.21,2017-04-10,51.9
52.52,13.21,2017-04-11,45.9
52.52,13.21,2017-04-12,48
52.52,13.21,2017-04-13,47.4
52.52,13.21,2017-04-14,47.3
52.52,13.21,2017-04-15,46.7
52.52,13.21,2017-04-16,42.3
52.52,13.21,2017-04-17,41.3
52.52,13.21,2017-04-18,39.2
52.52,13.21,2017-04-19,37
52.52,13.21,2017-04-20,38.4
52.52,13.21,2017-04-21,48.2
52.52,13.21,2017-04-22,44.6
52.52,13.21,2017-04-23,42.7
52.52,13.21,2017-04-24,46.3
52.52,13.21,2017-04-25,44.7
52.52,13.21,2017-04-26,43.6
52.52,13.21,2017-04-27,43.4
52.52,13.21,2017-04-28,45.5
52.52,13.21,2017-04-29,43.8
52.52,13.21,2017-04-30,45.2
52.52,13.21,2017-05-01,51.3
52.52,13.21,2017-05-02,48.7
52.52,13.21,2017-05-03,52.3
52.52,13.21,2017-05-04,48.3
52.52,13.21,2017-05-05,50.6
52.52,13.21,2017-05-06,53.9
52.52,13.21,2017-05-07,53.3
52.52,13.21,2017-05-08,45.1
52.52,13.21,2017-05-09,41.7
52.52,13.21,2017-05-10,46.1
52.52,13.21,2017-05-11,52
52.52,13.21,2017-05-12,59.1
52.52,13.21,2017-05-13,57.2
52.52,13.21,2017-05-14,58.3
52.52,13.21,2017-05-15,58.4
52.52,13.21,2017-05-16,57.1
52.52,13.21,2017-05-17,65.8
52.52,13.21,2017-05-18,68
52.52,13.21,2017-05-19,69.4
52.52,13.21,2017-05-20,58.9
52.52,13.21,2017-05-21,59.3
52.52,13.21,2017-05-22,60.3
52.52,13.21,2017-05-23,63.5
52.52,13.21,2017-05-24,55.5
52.52,13.21,2017-05-25,56.5
52.52,13.21,2017-05-26,62.5
52.52,13.21,2017-05-27,66.1
52.52,13.21,2017-05-28,71.5
52.52,13.21,2017-05-29,72.1
52.52,13.21,2017-05-30,71.7
52.52,13.21,2017-05-31,64.9
52.52,13.21,2017-06-01,59.2
52.52,13.21,2017-06-02,63.7
52.52,13.21,2017-06-03,63.4
52.52,13.21,2017-06-04,60.4
52.52,13.21,2017-06-05,61.7
52.52,13.21,2017-06-06,64.5
52.52,13.21,2017-06-07,59.4
52.52,13.21,2017-06-08,60.9
52.52,13.21,2017-06-09,67.6
52.52,13.21,2017-06-10,64
52.52,13.21,2017-06-11,71.3
52.52,13.21,2017-06-12,66.5
52.52,13.21,2017-06-13,61.7
52.52,13.21,2017-06-14,61.3
52.52,13.21,2017-06-15,68.1
52.52,13.21,2017-06-16,62.7
52.52,13.21,2017-06-17,61.8
52.52,13.21,2017-06-18,66.1
52.52,13.21,2017-06-19,73
52.52,13.21,2017-06-20,71.3
52.52,13.21,2017-06-21,64.2
52.52,13.21,2017-06-22,69.5
52.52,13.21,2017-06-23,67.1
52.52,13.21,2017-06-24,65.3
52.52,13.21,2017-06-25,63.9
52.52,13.21,2017-06-26,61.9
52.52,13.21,2017-06-27,62
52.52,13.21,2017-06-28,67.5
52.52,13.21,2017-06-29,64.4
52.52,13.21,2017-06-30,60.8
52.52,13.21,2017-07-01,60.8
52.52,13.21,2017-07-02,60.6
52.52,13.21,2017-07-03,61.7
52.52,13.21,2017-07-04,61.1
52.52,13.21,2017-07-05,59.4
52.52,13.21,2017-07-06,65.4
52.52,13.21,2017-07-07,68.7
52.52,13.21,2017-07-08,68.1
52.52,13.21,2017-07-09,65.2
52.52,13.21,2017-07-10,66.6
52.52,13.21,2017-07-11,65.4
52.52,13.21,2017-07-12,62.2
52.52,13.21,2017-07-13,59.1
52.52,13.21,2017-07-14,60.6
52.52,13.21,2017-07-15,62
52.52,13.21,2017-07-16,63
52.52,13.21,2017-07-17,64.3
52.52,13.21,2017-07-18,64
52.52,13.21,2017-07-19,69.6
52.52,13.21,2017-07-20,71.5
52.52,13.21,2017-07-21,70.2
52.52,13.21,2017-07-22,68.9
52.52,13.21,2017-07-23,67.1
52.52,13.21,2017-07-24,65.9
52.52,13.21,2017-07-25,61.1
52.52,13.21,2017-07-26,61
52.52,13.21,2017-07-27,64.7
52.52,13.21,2017-07-28,64.5
52.52,13.21,2017-07-29,67.2
52.52,13.21,2017-07-30,74.3
52.52,13.21,2017-07-31,72.2
52.52,13.21,2017-08-01,74.1
52.52,13.21,2017-08-02,70.2
52.52,13.21,2017-08-03,72.3
52.52,13.21,2017-08-04,69
52.52,13.21,2017-08-05,64.3
52.52,13.21,2017-08-06,62.3
52.52,13.21,2017-08-07,64.6
52.52,13.21,2017-08-08,68.8
52.52,13.21,2017-08-09,69.9
52.52,13.21,2017-08-10,66.8
52.52,13.21,2017-08-11,63.9
52.52,13.21,2017-08-12,59.9
52.52,13.21,2017-08-13,63.1
52.52,13.21,2017-08-14,64.9
52.52,13.21,2017-08-15,69.9
52.52,13.21,2017-08-16,66.2
52.52,13.21,2017-08-17,69.3
52.52,13.21,2017-08-18,68.9
52.52,13.21,2017-08-19,63.1
52.52,13.21,2017-08-20,60.5
52.52,13.21,2017-08-21,60.1
52.52,13.21,2017-08-22,57.5
52.52,13.21,2017-08-23,60.1
52.52,13.21,2017-08-24,62.8
52.52,13.21,2017-08-25,64.5
52.52,13.21,2017-08-26,65.3
52.52,13.21,2017-08-27,65
52.52,13.21,2017-08-28,62.9
52.52,13.21,2017-08-29,66.9
52.52,13.21,2017-08-30,72.7
52.52,13.21,2017-08-31,69.7
52.52,13.21,2017-09-01,59.4
52.52,13.21,2017-09-02,58.1
52.52,13.21,2017-09-03,57.5
52.52,13.21,2017-09-04,58
52.52,13.21,2017-09-05,60.7
52.52,13.21,2017-09-06,61.4
52.52,13.21,2017-09-07,58.6
52.52,13.21,2017-09-08,58.4
52.52,13.21,2017-09-09,61.2
52.52,13.21,2017-09-10,60.1
52.52,13.21,2017-09-11,59.4
52.52,13.21,2017-09-12,57.9
52.52,13.21,2017-09-13,57.3
52.52,13.21,2017-09-14,55.6
52.52,13.21,2017-09-15,55.6
52.52,13.21,2017-09-16,53.7
52.52,13.21,2017-09-17,53.8
52.52,13.21,2017-09-18,53
52.52,13.21,2017-09-19,53.2
52.52,13.21,2017-09-20,53.9
52.52,13.21,2017-09-21,54.3
52.52,13.21,2017-09-22,55
52.52,13.21,2017-09-23,54.6
52.52,13.21,2017-09-24,57.9
52.52,13.21,2017-09-25,56.7
52.52,13.21,2017-09-26,58.1
52.52,13.21,2017-09-27,59.4
52.52,13.21,2017-09-28,60.3
52.52,13.21,2017-09-29,60.3
52.52,13.21,2017-09-30,58.6
52.52,13.21,2017-10-01,54.8
52.52,13.21,2017-10-02,55.5
52.52,13.21,2017-10-03,55.8
52.52,13.21,2017-10-04,54.1
52.52,13.21,2017-10-05,51.9
52.52,13.21,2017-10-06,50.6
52.52,13.21,2017-10-07,50.5
52.52,13.21,2017-10-08,51.1
52.52,13.21,2017-10-09,48.1
52.52,13.21,2017-10-10,53.1
52.52,13.21,2017-10-11,57.1
52.52,13.21,2017-10-12,57
52.52,13.21,2017-10-13,54.5
52.52,13.21,2017-10-14,60.1
52.52,13.21,2017-10-15,60
52.52,13.21,2017-10-16,60.3
52.52,13.21,2017-10-17,60.7
52.52,13.21,2017-10-18,55.6
52.52,13.21,2017-10-19,53.8
52.52,13.21,2017-10-20,56.4
52.52,13.21,2017-10-21,53
52.52,13.21,2017-10-22,52.8
52.52,13.21,2017-10-23,50.1
52.52,13.21,2017-10-24,52
52.52,13.21,2017-10-25,58.5
52.52,13.21,2017-10-26,54.4
52.52,13.21,2017-10-27,51
52.52,13.21,2017-10-28,50.8
52.52,13.21,2017-10-29,46.2
52.52,13.21,2017-10-30,42.4
52.52,13.21,2017-10-31,44.9
52.52,13.21,2017-11-01,49.5
52.52,13.21,2017-11-02,49.6
52.52,13.21,2017-11-03,47.8
52.52,13.21,2017-11-04,47
52.52,13.21,2017-11-05,49.9
52.52,13.21,2017-11-06,44.5
52.52,13.21,2017-11-07,42.9
52.52,13.21,2017-11-08,45.2
52.52,13.21,2017-11-09,43.8
52.52,13.21,2017-11-10,44.7
52.52,13.21,2017-11-11,41.3
52.52,13.21,2017-11-12,38.7
52.52,13.21,2017-11-13,39.2
52.52,13.21,2017-11-14,39
52.52,13.21,2017-11-15,45.2
52.52,13.21,2017-11-16,45.8
52.52,13.21,2017-11-17,42
52.52,13.21,2017-11-18,39.8
52.52,13.21,2017-11-19,39.6
52.52,13.21,2017-11-20,38.5
52.52,13.21,2017-11-21,39.3
52.52,13.21,2017-11-22,46.3
52.52,13.21,2017-11-23,48.6
52.52,13.21,2017-11-24,48.3
52.52,13.21,2017-11-25,39.1
52.52,13.21,2017-11-26,38.1
52.52,13.21,2017-11-27,39.1
52.52,13.21,2017-11-28,41
52.52,13.21,2017-11-29,35.3
52.52,13.21,2017-11-30,33.8
52.52,13.21,2017-12-01,34.4
52.52,13.21,2017-12-02,34.5
52.52,13.21,2017-12-03,33
52.52,13.21,2017-12-04,37.3
52.52,13.21,2017-12-05,43
52.52,13.21,2017-12-06,43.4
52.52,13.21,2017-12-07,41.9
52.52,13.21,2017-12-08,38.8
52.52,13.21,2017-12-09,34.7
52.52,13.21,2017-12-10,32.9
52.52,13.21,2017-12-11,38.2
52.52,13.21,2017-12-12,39.1
52.52,13.21,2017-12-13,35.5
52.52,13.21,2017-12-14,37.7
52.52,13.21,2017-12-15,33.3
52.52,13.21,2017-12-16,35.1
52.52,13.21,2017-12-17,33.3
52.52,13.21,2017-12-18,31.1
52.52,13.21,2017-12-19,34.2
52.52,13.21,2017-12-20,36.5
52.52,13.21,2017-12-21,41.4
52.52,13.21,2017-12-22,41.1
52.52,13.21,2017-12-23,43.4
52.52,13.21,2017-12-24,47.3
52.52,13.21,2017-12-25,45.3
52.52,13.21,2017-12-26,41.3
52.52,13.21,2017-12-27,36.8
52.52,13.21,2017-12-28,35.7
52.52,13.21,2017-12-29,34.6
52.52,13.21,2017-12-30,37.8
52.52,13.21,2017-12-31,47.6
52.52,13.21,2018-01-01,45.7
52.52,13.21,2018-01-02,39.3
52.52,13.21,2018-01-03,41.5
52.52,13.21,2018-01-04,42.8
52.52,13.21,2018-01-05,43.7
52.52,13.21,2018-01-06,40
52.52,13.21,2018-01-07,33.3
52.52,13.21,2018-01-08,28.1
52.52,13.21,2018-01-09,35.6
52.52,13.21,2018-01-10,35.4
52.52,13.21,2018-01-11,34.4
52.52,13.21,2018-01-12,34.3
52.52,13.21,2018-01-13,31.6
52.52,13.21,2018-01-14,28.2
52.52,13.21,2018-01-15,32.1
52.52,13.21,2018-01-16,37.8
52.52,13.21,2018-01-17,33.4
52.52,13.21,2018-01-18,35.4
52.52,13.21,2018-01-19,35.2
52.52,13.21,2018-01-20,31.4
52.52,13.21,2018-01-21,30.4
52.52,13.21,2018-01-22,32.4
52.52,13.21,2018-01-23,33.9
52.52,13.21,2018-01-24,47.4
52.52,13.21,2018-01-25,47.8
52.52,13.21,2018-01-26,43
52.52,13.21,2018-01-27,41.1
52.52,13.21,2018-01-28,45.9
52.52,13.21,2018-01-29,48.2
52.52,13.21,2018-01-30,39.5
52.52,13.21,2018-01-31,41.4
52.52,13.21,2018-02-01,38.2
52.52,13.21,2018-02-02,35.7
52.52,13.21,2018-02-03,32.8
52.52,13.21,2018-02-04,30.9
52.52,13.21,2018-02-05,28.3
52.52,13.21,2018-02-06,24.6
52.52,13.21,2018-02-07,27.2
52.52,13.21,2018-02-08,25.8
52.52,13.21,2018-02-09,27.8
52.52,13.21,2018-02-10,31.3
52.52,13.21,2018-02-11,34.1
52.52,13.21,2018-02-12,33.6
52.52,13.21,2018-02-13,32.4
52.52,13.21,2018-02-14,29.5
52.52,13.21,2018-02-15,31.7
52.52,13.21,2018-02-16,36.1
52.52,13.21,2018-02-17,34.4
52.52,13.21,2018-02-18,34.1
52.52,13.21,2018-02-19,33.9
52.52,13.21,2018-02-20,31.8
52.52,13.21,2018-02-21,30.7
52.52,13.21,2018-02-22,30.7
52.52,13.21,2018-02-23,26.3
52.52,13.21,2018-02-24,27.1
52.52,13.21,2018-02-25,23
52.52,13.21,2018-02-26,21.2
52.52,13.21,2018-02-27,18.3
52.52,13.21,2018-02-28,16.4
52.52,13.21,2018-03-01,17
52.52,13.21,2018-03-02,18.1
52.52,13.21,2018-03-03,20
52.52,13.21,2018-03-04,26.8
52.52,13.21,2018-03-05,34.8
52.52,13.21,2018-03-06,33.7
52.52,13.21,2018-03-07,34.6
52.52,13.21,2018-03-08,38.1
52.52,13.21,2018-03-09,39.1
52.52,13.21,2018-03-10,39.6
52.52,13.21,2018-03-11,48.8
52.52,13.21,2018-03-12,45.5
52.52,13.21,2018-03-13,46.6
52.52,13.21,2018-03-14,38.1
52.52,13.21,2018-03-15,36.6
52.52,13.21,2018-03-16,31.8
52.52,13.21,2018-03-17,26.5
52.52,13.21,2018-03-18,26.8
52.52,13.21,2018-03-19,28.4
52.52,13.21,2018-03-20,29.5
52.52,13.21,2018-03-21,32.8
52.52,13.21,2018-03-22,35.9
52.52,13.21,2018-03-23,36.9
52.52,13.21,2018-03-24,37.9
52.52,13.21,2018-03-25,40.7
52.52,13.21,2018-03-26,38.8
52.52,13.21,2018-03-27,37.9
52.52,13.21,2018-03-28,35.8
52.52,13.21,2018-03-29,40.5
52.52,13.21,2018-03-30,39.5
52.52,13.21,2018-03-31,38.4
52.52,13.21,2018-04-01,35.2
52.52,13.21,2018-04-02,38.8
52.52,13.21,2018-04-03,52.2
52.52,13.21,2018-04-04,56.2
52.52,13.21,2018-04-05,49.8
52.52,13.21,2018-04-06,43.1
52.52,13.21,2018-04-07,51.3
52.52,13.21,2018-04-08,54.6
52.52,13.21,2018-04-09,56.4
52.52,13.21,2018-04-10,60.3
52.52,13.21,2018-04-11,57.2
52.52,13.21,2018-04-12,61
52.52,13.21,2018-04-13,60.9
52.52,13.21,2018-04-14,53.3
52.52,13.21,2018-04-15,57.1
52.52,13.21,2018-04-16,52.6
52.52,13.21,2018-04-17,55
52.52,13.21,2018-04-18,58.4
52.52,13.21,2018-04-19,61.3
52.52,13.21,2018-04-20,64.9
52.52,13.21,2018-04-21,59.6
52.52,13.21,2018-04-22,60
52.52,13.21,2018-04-23,61.9
52.52,13.21,2018-04-24,54.8
52.52,13.21,2018-04-25,54.6
52.52,13.21,2018-04-26,49.1
52.52,13.21,2018-04-27,51.4
52.52,13.21,2018-04-28,57.3
52.52,13.21,2018-04-29,61.4
52.52,13.21,2018-04-30,61.9
52.52,13.21,2018-05-01,53.5
52.52,13.21,2018-05-02,52.2
52.52,13.21,2018-05-03,55.1
52.52,13.21,2018-05-04,52.4
52.52,13.21,2018-05-05,54
52.52,13.21,2018-05-06,58.4
52.52,13.21,2018-05-07,62.2
52.52,13.21,2018-05-08,65
52.52,13.21,2018-05-09,67.5
52.52,13.21,2018-05-10,68.1
52.52,13.21,2018-05-11,58.8
52.52,13.21,2018-05-12,62.2
52.52,13.21,2018-05-13,68.1
52.52,13.21,2018-05-14,65.9
52.52,13.21,2018-05-15,60.4
52.52,13.21,2018-05-16,60.9
52.52,13.21,2018-05-17,62
52.52,13.21,2018-05-18,56.6
52.52,13.21,2018-05-19,60
52.52,13.21,2018-05-20,59.5
52.52,13.21,2018-05-21,63.2
52.52,13.21,2018-05-22,65.2
52.52,13.21,2018-05-23,66
52.52,13.21,2018-05-24,68.1
52.52,13.21,2018-05-25,68.8
52.52,13.21,2018-05-26,67.8
52.52,13.21,2018-05-27,70.2
52.52,13.21,2018-05-28,75.7
52.52,13.21,2018-05-29,77
52.52,13.21,2018-05-30,77.1
52.52,13.21,2018-05-31,76.4
52.52,13.21,2018-06-01,76.9
52.52,13.21,2018-06-02,70
52.52,13.21,2018-06-03,68.3
52.52,13.21,2018-06-04,68.9
52.52,13.21,2018-06-05,64.9
52.52,13.21,2018-06-06,64.2
52.52,13.21,2018-06-07,68.3
52.52,13.21,2018-06-08,73.1
52.52,13.21,2018-06-09,77.2
52.52,13.21,2018-06-10,72.7
52.52,13.21,2018-06-11,67.7
52.52,13.21,2018-06-12,62.7
52.52,13.21,2018-06-13,60.1
52.52,13.21,2018-06-14,62.4
52.52,13.21,2018-06-15,64.8
52.52,13.21,2018-06-16,70.4
52.52,13.21,2018-06-17,70.3
52.52,13.21,2018-06-18,66.8
52.52,13.21,2018-06-19,69.1
52.52,13.21,2018-06-20,70.8
52.52,13.21,2018-06-21,64.1
52.52,13.21,2018-06-22,57.4
52.52,13.21,2018-06-23,57.2
52.52,13.21,2018-06-24,56.4
52.52,13.21,2018-06-25,60.2
52.52,13.21,2018-06-26,62.6
52.52,13.21,2018-06-27,65.6
52.52,13.21,2018-06-28,70.2
52.52,13.21,2018-06-29,70.2
52.52,13.21,2018-06-30,62.2
52.52,13.21,2018-07-01,60.9
52.52,13.21,2018-07-02,62.5
52.52,13.21,2018-07-03,68.7
52.52,13.21,2018-07-04,72.9
52.52,13.21,2018-07-05,73.8
52.52,13.21,2018-07-06,66.7
52.52,13.21,2018-07-07,66.5
52.52,13.21,2018-07-08,68.3
52.52,13.21,2018-07-09,66.6
52.52,13.21,2018-07-10,62.7
52.52,13.21,2018-07-11,62.9
52.52,13.21,2018-07-12,62.4
52.52,13.21,2018-07-13,68.8
52.52,13.21,2018-07-14,65.8
52.52,13.21,2018-07-15,65.5
52.52,13.21,2018-07-16,69.4
52.52,13.21,2018-07-17,71.4
52.52,13.21,2018-07-18,71.5
52.52,13.21,2018-07-19,69.2
52.52,13.21,2018-07-20,69.2
52.52,13.21,2018-07-21,70.4
52.52,13.21,2018-07-22,71.8
52.52,13.21,2018-07-23,72
52.52,13.21,2018-07-24,75.5
52.52,13.21,2018-07-25,78.3
52.52,13.21,2018-07-26,78.1
52.52,13.21,2018-07-27,78.4
52.52,13.21,2018-07-28,78
52.52,13.21,2018-07-29,75
52.52,13.21,2018-07-30,80.5
52.52,13.21,2018-07-31,84.2
52.52,13.21,2018-08-01,82.2
52.52,13.21,2018-08-02,77.4
52.52,13.21,2018-08-03,80.4
52.52,13.21,2018-08-04,80.8
52.52,13.21,2018-08-05,71.6
52.52,13.21,2018-08-06,72.6
52.52,13.21,2018-08-07,82
52.52,13.21,2018-08-08,85.4
52.52,13.21,2018-08-09,81.4
52.52,13.21,2018-08-10,70.9
52.52,13.21,2018-08-11,67.4
52.52,13.21,2018-08-12,68.1
52.52,13.21,2018-08-13,72.5
52.52,13.21,2018-08-14,69.4
52.52,13.21,2018-08-15,68
52.52,13.21,2018-08-16,73.5
52.52,13.21,2018-08-17,75.8
52.52,13.21,2018-08-18,69.9
52.52,13.21,2018-08-19,71.8
52.52,13.21,2018-08-20,70.4
52.52,13.21,2018-08-21,66.2
52.52,13.21,2018-08-22,69.1
52.52,13.21,2018-08-23,77
52.52,13.21,2018-08-24,68.5
52.52,13.21,2018-08-25,61.7
52.52,13.21,2018-08-26,59.7
52.52,13.21,2018-08-27,63.6
52.52,13.21,2018-08-28,64.1
52.52,13.21,2018-08-29,68
52.52,13.21,2018-08-30,63.1
52.52,13.21,2018-08-31,60.9
52.52,13.21,2018-09-01,61.7
52.52,13.21,2018-09-02,65.7
52.52,13.21,2018-09-03,71.7
52.52,13.21,2018-09-04,67.9
52.52,13.21,2018-09-05,66.7
52.52,13.21,2018-09-06,67.8
52.52,13.21,2018-09-07,65.5
52.52,13.21,2018-09-08,61.3
52.52,13.21,2018-09-09,66
52.52,13.21,2018-09-10,67.3
52.52,13.21,2018-09-11,69.3
52.52,13.21,2018-09-12,68.3
52.52,13.21,2018-09-13,58.6
52.52,13.21,2018-09-14,61
52.52,13.21,2018-09-15,61.5
52.52,13.21,2018-09-16,60.8
52.52,13.21,2018-09-17,65.2
52.52,13.21,2018-09-18,69.7
52.52,13.21,2018-09-19,71.3
52.52,13.21,2018-09-20,71.4
52.52,13.21,2018-09-21,67.7
52.52,13.21,2018-09-22,57.5
52.52,13.21,2018-09-23,51.5
52.52,13.21,2018-09-24,49.9
52.52,13.21,2018-09-25,48.6
52.52,13.21,2018-09-26,54.1
52.52,13.21,2018-09-27,62.4
52.52,13.21,2018-09-28,54.4
52.52,13.21,2018-09-29,49.7
52.52,13.21,2018-09-30,50.8
52.52,13.21,2018-10-01,47.7
52.52,13.21,2018-10-02,46.8
52.52,13.21,2018-10-03,51.9
52.52,13.21,2018-10-04,52.1
52.52,13.21,2018-10-05,56.7
52.52,13.21,2018-10-06,59.4
52.52,13.21,2018-10-07,52.4
52.52,13.21,2018-10-08,47.6
52.52,13.21,2018-10-09,52.5
52.52,13.21,2018-10-10,58.7
52.52,13.21,2018-10-11,63
52.52,13.21,2018-10-12,62.4
52.52,13.21,2018-10-13,62.3
52.52,13.21,2018-10-14,62.9
52.52,13.21,2018-10-15,60.6
52.52,13.21,2018-10-16,58
52.52,13.21,2018-10-17,55.9
52.52,13.21,2018-10-18,54.2
52.52,13.21,2018-10-19,48.3
52.52,13.21,2018-10-20,48.2
52.52,13.21,2018-10-21,49.2
52.52,13.21,2018-10-22,47.5
52.52,13.21,2018-10-23,48.7
52.52,13.21,2018-10-24,49.3
52.52,13.21,2018-10-25,52
52.52,13.21,2018-10-26,50.9
52.52,13.21,2018-10-27,45.6
52.52,13.21,2018-10-28,42.9
52.52,13.21,2018-10-29,41.4
52.52,13.21,2018-10-30,55.5
52.52,13.21,2018-10-31,48
52.52,13.21,2018-11-01,47.7
52.52,13.21,2018-11-02,48.7
52.52,13.21,2018-11-03,44.4
52.52,13.21,2018-11-04,48.9
52.52,13.21,2018-11-05,52.9
52.52,13.21,2018-11-06,53.3
52.52,13.21,2018-11-07,50.1
52.52,13.21,2018-11-08,47.4
52.52,13.21,2018-11-09,47.5
52.52,13.21,2018-11-10,47.5
